datetime,data,type_id
2022/03/09 19:54:00,3.805409,1
2022/03/09 19:56:00,2.492318,1
2022/03/09 19:58:00,1.835772,1
2022/03/09 20:00:00,3.805409,1
2022/03/09 20:02:00,4.133681,1
2022/03/09 20:04:00,2.164045,1
2022/03/09 20:06:00,2.82059,1
2022/03/09 20:08:00,4.461954,1
2022/03/09 20:10:00,2.492318,1
2022/03/09 20:12:00,4.133681,1
2022/03/09 20:14:00,5.118499,1
2022/03/09 20:16:00,5.118499,1
2022/03/09 20:18:00,5.118499,1
2022/03/09 20:20:00,2.492318,1
2022/03/09 20:22:00,3.148863,1
2022/03/09 20:24:00,4.461954,1
2022/03/09 20:26:00,1.835772,1
2022/03/09 20:28:00,4.461954,1
2022/03/09 20:30:00,5.446772,1
2022/03/09 20:32:00,3.477136,1
2022/03/09 20:34:00,3.148863,1
2022/03/09 20:36:00,4.461954,1
2022/03/09 20:38:00,4.133681,1
2022/03/09 20:40:00,3.805409,1
2022/03/09 20:42:00,4.133681,1
2022/03/09 20:44:00,4.790227,1
2022/03/09 20:46:00,3.805409,1
2022/03/09 20:48:00,3.477136,1
2022/03/09 20:50:00,4.133681,1
2022/03/09 20:52:00,3.805409,1
2022/03/09 20:54:00,3.477136,1
2022/03/09 20:56:00,4.133681,1
2022/03/09 20:58:00,3.805409,1
2022/03/09 21:00:00,3.805409,1
2022/03/09 21:02:00,3.805409,1
2022/03/09 21:04:00,4.790227,1
2022/03/09 21:06:00,3.477136,1
2022/03/09 21:08:00,4.790227,1
2022/03/09 21:10:00,4.790227,1
2022/03/09 21:12:00,4.790227,1
2022/03/09 21:14:00,3.477136,1
2022/03/09 21:16:00,4.790227,1
2022/03/09 21:18:00,4.790227,1
2022/03/09 21:20:00,4.461954,1
2022/03/09 21:22:00,3.477136,1
2022/03/09 21:24:00,2.492318,1
2022/03/09 21:26:00,4.133681,1
2022/03/09 21:28:00,1.835772,1
2022/03/09 21:30:00,4.790227,1
2022/03/09 21:32:00,3.148863,1
2022/03/09 21:34:00,3.477136,1
2022/03/09 21:36:00,3.148863,1
2022/03/09 21:38:00,2.164045,1
2022/03/09 21:40:00,3.477136,1
2022/03/09 21:42:00,3.805409,1
2022/03/09 21:44:00,2.82059,1
2022/03/09 21:46:00,1.835772,1
2022/03/09 21:48:00,3.477136,1
2022/03/09 21:50:00,4.133681,1
2022/03/09 21:52:00,1.507499,1
2022/03/09 21:54:00,1.835772,1
2022/03/09 21:56:00,2.82059,1
2022/03/09 21:58:00,1.835772,1
2022/03/09 22:00:00,3.148863,1
2022/03/09 22:02:00,2.492318,1
2022/03/09 22:04:00,3.477136,1
2022/03/09 22:06:00,1.835772,1
2022/03/09 22:08:00,2.82059,1
2022/03/09 22:10:00,3.148863,1
2022/03/09 22:12:00,3.477136,1
2022/03/09 22:14:00,4.133681,1
2022/03/09 22:16:00,2.492318,1
2022/03/09 22:18:00,4.133681,1
2022/03/09 22:20:00,2.82059,1
2022/03/09 22:22:00,5.118499,1
2022/03/09 22:24:00,4.133681,1
2022/03/09 22:26:00,4.790227,1
2022/03/09 22:28:00,2.492318,1
2022/03/09 22:30:00,4.790227,1
2022/03/09 22:32:00,4.790227,1
2022/03/09 22:34:00,2.492318,1
2022/03/09 22:36:00,6.103318,1
2022/03/09 22:38:00,5.118499,1
2022/03/09 22:40:00,4.790227,1
2022/03/09 22:42:00,4.461954,1
2022/03/09 22:44:00,3.477136,1
2022/03/09 22:46:00,3.477136,1
2022/03/09 22:48:00,4.461954,1
2022/03/09 22:50:00,1.835772,1
2022/03/09 22:52:00,3.477136,1
2022/03/09 22:54:00,3.805409,1
2022/03/09 22:56:00,1.835772,1
2022/03/09 22:58:00,3.805409,1
2022/03/09 23:00:00,4.133681,1
2022/03/09 23:02:00,4.133681,1
2022/03/09 23:04:00,4.790227,1
2022/03/09 23:06:00,3.477136,1
2022/03/09 23:08:00,4.461954,1
2022/03/09 23:10:00,4.790227,1
2022/03/09 23:12:00,4.461954,1
2022/03/09 23:14:00,4.133681,1
2022/03/09 23:16:00,4.461954,1
2022/03/09 23:18:00,3.148863,1
2022/03/09 23:20:00,4.133681,1
2022/03/09 23:22:00,4.461954,1
2022/03/09 23:24:00,3.477136,1
2022/03/09 23:26:00,5.118499,1
2022/03/09 23:28:00,3.805409,1
2022/03/09 23:30:00,3.148863,1
2022/03/09 23:32:00,3.805409,1
2022/03/09 23:34:00,3.805409,1
2022/03/09 23:36:00,1.179227,1
2022/03/09 23:38:00,2.164045,1
2022/03/09 23:40:00,3.477136,1
2022/03/09 23:42:00,3.477136,1
2022/03/09 23:44:00,2.492318,1
2022/03/09 23:46:00,3.477136,1
2022/03/09 23:48:00,3.477136,1
2022/03/09 23:50:00,3.477136,1
2022/03/09 23:52:00,1.835772,1
2022/03/09 23:54:00,1.835772,1
2022/03/09 23:56:00,1.507499,1
2022/03/09 23:58:00,2.164045,1
2022/03/10 00:00:00,2.492318,1
2022/03/10 00:02:00,1.835772,1
2022/03/10 00:04:00,2.492318,1
2022/03/10 00:06:00,4.461954,1
2022/03/10 00:08:00,3.477136,1
2022/03/10 00:10:00,3.477136,1
2022/03/10 00:12:00,2.82059,1
2022/03/10 00:14:00,2.492318,1
2022/03/10 00:16:00,2.82059,1
2022/03/10 00:18:00,2.82059,1
2022/03/10 00:20:00,3.148863,1
2022/03/10 00:22:00,4.461954,1
2022/03/10 00:24:00,1.835772,1
2022/03/10 00:26:00,2.82059,1
2022/03/10 00:28:00,3.805409,1
2022/03/10 00:30:00,2.82059,1
2022/03/10 00:32:00,3.805409,1
2022/03/10 00:34:00,3.477136,1
2022/03/10 00:36:00,2.82059,1
2022/03/10 00:38:00,4.133681,1
2022/03/10 00:40:00,3.805409,1
2022/03/10 00:42:00,4.133681,1
2022/03/10 00:44:00,3.805409,1
2022/03/10 00:46:00,4.133681,1
2022/03/10 00:48:00,4.133681,1
2022/03/10 00:50:00,2.492318,1
2022/03/10 00:52:00,2.164045,1
2022/03/10 00:54:00,3.148863,1
2022/03/10 00:56:00,2.82059,1
2022/03/10 00:58:00,2.492318,1
2022/03/10 01:00:00,3.148863,1
2022/03/10 01:02:00,3.148863,1
2022/03/10 01:04:00,2.82059,1
2022/03/10 01:06:00,2.492318,1
2022/03/10 01:08:00,2.82059,1
2022/03/10 01:10:00,4.133681,1
2022/03/10 01:12:00,5.118499,1
2022/03/10 01:14:00,4.461954,1
2022/03/10 01:16:00,4.461954,1
2022/03/10 01:18:00,3.477136,1
2022/03/10 01:20:00,3.805409,1
2022/03/10 01:22:00,2.82059,1
2022/03/10 01:24:00,2.82059,1
2022/03/10 01:26:00,3.477136,1
2022/03/10 01:28:00,2.82059,1
2022/03/10 01:30:00,3.148863,1
2022/03/10 01:32:00,3.477136,1
2022/03/10 01:34:00,3.148863,1
2022/03/10 01:36:00,3.148863,1
2022/03/10 01:38:00,4.461954,1
2022/03/10 01:40:00,3.148863,1
2022/03/10 01:42:00,4.790227,1
2022/03/10 01:44:00,3.477136,1
2022/03/10 01:46:00,3.805409,1
2022/03/10 01:48:00,2.492318,1
2022/03/10 01:50:00,4.461954,1
2022/03/10 01:52:00,1.835772,1
2022/03/10 01:54:00,4.790227,1
2022/03/10 01:56:00,4.133681,1
2022/03/10 01:58:00,3.805409,1
2022/03/10 02:00:00,3.805409,1
2022/03/10 02:02:00,3.477136,1
2022/03/10 02:04:00,2.82059,1
2022/03/10 02:06:00,3.805409,1
2022/03/10 02:08:00,3.477136,1
2022/03/10 02:10:00,4.133681,1
2022/03/10 02:12:00,4.133681,1
2022/03/10 02:14:00,5.118499,1
2022/03/10 02:16:00,3.805409,1
2022/03/10 02:18:00,3.148863,1
2022/03/10 02:20:00,3.805409,1
2022/03/10 02:22:00,5.118499,1
2022/03/10 02:24:00,3.805409,1
2022/03/10 02:26:00,4.461954,1
2022/03/10 02:28:00,4.790227,1
2022/03/10 02:30:00,4.461954,1
2022/03/10 02:32:00,3.805409,1
2022/03/10 02:34:00,4.461954,1
2022/03/10 02:36:00,3.148863,1
2022/03/10 02:38:00,4.133681,1
2022/03/10 02:40:00,3.477136,1
2022/03/10 02:42:00,3.477136,1
2022/03/10 02:44:00,3.477136,1
2022/03/10 02:46:00,2.492318,1
2022/03/10 02:48:00,3.477136,1
2022/03/10 02:50:00,3.148863,1
2022/03/10 02:52:00,2.164045,1
2022/03/10 02:54:00,1.835772,1
2022/03/10 02:56:00,3.477136,1
2022/03/10 02:58:00,2.82059,1
2022/03/10 03:00:00,3.805409,1
2022/03/10 03:02:00,2.492318,1
2022/03/10 03:04:00,3.148863,1
2022/03/10 03:06:00,1.179227,1
2022/03/10 03:08:00,2.492318,1
2022/03/10 03:10:00,4.133681,1
2022/03/10 03:12:00,2.82059,1
2022/03/10 03:14:00,3.805409,1
2022/03/10 03:16:00,4.133681,1
2022/03/10 03:18:00,4.790227,1
2022/03/10 03:20:00,4.790227,1
2022/03/10 03:22:00,4.461954,1
2022/03/10 03:24:00,3.805409,1
2022/03/10 03:26:00,2.164045,1
2022/03/10 03:28:00,4.133681,1
2022/03/10 03:30:00,5.446772,1
2022/03/10 03:32:00,5.118499,1
2022/03/10 03:34:00,5.775045,1
2022/03/10 03:36:00,4.790227,1
2022/03/10 03:38:00,4.461954,1
2022/03/10 03:40:00,3.477136,1
2022/03/10 03:42:00,3.805409,1
2022/03/10 03:44:00,4.790227,1
2022/03/10 03:46:00,4.133681,1
2022/03/10 03:48:00,4.133681,1
2022/03/10 03:50:00,4.461954,1
2022/03/10 03:52:00,4.133681,1
2022/03/10 03:54:00,3.805409,1
2022/03/10 03:56:00,1.835772,1
2022/03/10 03:58:00,3.477136,1
2022/03/10 04:00:00,2.164045,1
2022/03/10 04:02:00,2.164045,1
2022/03/10 04:04:00,2.82059,1
2022/03/10 04:06:00,2.492318,1
2022/03/10 04:08:00,3.148863,1
2022/03/10 04:10:00,3.477136,1
2022/03/10 04:12:00,2.492318,1
2022/03/10 04:14:00,3.148863,1
2022/03/10 04:16:00,4.133681,1
2022/03/10 04:18:00,1.507499,1
2022/03/10 04:20:00,4.133681,1
2022/03/10 04:22:00,2.492318,1
2022/03/10 04:24:00,3.805409,1
2022/03/10 04:26:00,4.461954,1
2022/03/10 04:28:00,2.492318,1
2022/03/10 04:30:00,3.805409,1
2022/03/10 04:32:00,3.477136,1
2022/03/10 04:34:00,2.492318,1
2022/03/10 04:36:00,2.82059,1
2022/03/10 04:38:00,2.492318,1
2022/03/10 04:40:00,2.492318,1
2022/03/10 04:42:00,3.477136,1
2022/03/10 04:44:00,2.82059,1
2022/03/10 04:46:00,4.133681,1
2022/03/10 04:48:00,4.461954,1
2022/03/10 04:50:00,1.835772,1
2022/03/10 04:52:00,3.148863,1
2022/03/10 04:54:00,2.82059,1
2022/03/10 04:56:00,2.82059,1
2022/03/10 04:58:00,4.790227,1
2022/03/10 05:00:00,3.148863,1
2022/03/10 05:02:00,3.148863,1
2022/03/10 05:04:00,1.835772,1
2022/03/10 05:06:00,2.82059,1
2022/03/10 05:08:00,2.492318,1
2022/03/10 05:10:00,3.148863,1
2022/03/10 05:12:00,3.477136,1
2022/03/10 05:14:00,2.82059,1
2022/03/10 05:16:00,2.82059,1
2022/03/10 05:18:00,3.148863,1
2022/03/10 05:20:00,2.82059,1
2022/03/10 05:22:00,2.82059,1
2022/03/10 05:24:00,1.179227,1
2022/03/10 05:26:00,2.82059,1
2022/03/10 05:28:00,3.148863,1
2022/03/10 05:30:00,2.82059,1
2022/03/10 05:32:00,3.148863,1
2022/03/10 05:34:00,2.492318,1
2022/03/10 05:36:00,1.835772,1
2022/03/10 05:38:00,3.148863,1
2022/03/10 05:40:00,3.148863,1
2022/03/10 05:42:00,2.492318,1
2022/03/10 05:44:00,3.805409,1
2022/03/10 05:46:00,0.850954,1
2022/03/10 05:48:00,3.477136,1
2022/03/10 05:50:00,4.133681,1
2022/03/10 05:52:00,3.148863,1
2022/03/10 05:54:00,3.477136,1
2022/03/10 05:56:00,4.133681,1
2022/03/10 05:58:00,2.492318,1
2022/03/10 06:00:00,3.805409,1
2022/03/10 06:02:00,2.82059,1
2022/03/10 06:04:00,3.805409,1
2022/03/10 06:06:00,4.461954,1
2022/03/10 06:08:00,1.507499,1
2022/03/10 06:10:00,1.507499,1
2022/03/10 06:12:00,4.461954,1
2022/03/10 06:14:00,3.477136,1
2022/03/10 06:16:00,2.82059,1
2022/03/10 06:18:00,5.118499,1
2022/03/10 06:20:00,4.790227,1
2022/03/10 06:22:00,3.805409,1
2022/03/10 06:24:00,4.461954,1
2022/03/10 06:26:00,4.790227,1
2022/03/10 06:28:00,5.775045,1
2022/03/10 06:30:00,5.775045,1
2022/03/10 06:32:00,3.477136,1
2022/03/10 06:34:00,7.416408,1
2022/03/10 06:36:00,8.072954,1
2022/03/10 06:38:00,10.04259,1
2022/03/10 06:40:00,10.04259,1
2022/03/10 06:42:00,12.340499,1
2022/03/10 06:44:00,14.638408,1
2022/03/10 06:46:00,18.905954,1
2022/03/10 06:48:00,20.87559,1
2022/03/10 06:50:00,25.143135,1
2022/03/10 06:52:00,28.09759,1
2022/03/10 06:54:00,28.754135,1
2022/03/10 06:56:00,30.067226,1
2022/03/10 06:58:00,34.334772,1
2022/03/10 07:00:00,35.647862,1
2022/03/10 07:02:00,39.915408,1
2022/03/10 07:04:00,41.885044,1
2022/03/10 07:06:00,41.228499,1
2022/03/10 07:08:00,40.571953,1
2022/03/10 07:10:00,45.496044,1
2022/03/10 07:12:00,48.450499,1
2022/03/10 07:14:00,50.091862,1
2022/03/10 07:16:00,54.68768,1
2022/03/10 07:18:00,58.955226,1
2022/03/10 07:20:00,61.90968,1
2022/03/10 07:22:00,63.879316,1
2022/03/10 07:24:00,66.833771,1
2022/03/10 07:26:00,74.055771,1
2022/03/10 07:28:00,78.651589,1
2022/03/10 07:30:00,81.277771,1
2022/03/10 07:32:00,82.262589,1
2022/03/10 07:34:00,85.873589,1
2022/03/10 07:36:00,91.782498,1
2022/03/10 07:38:00,97.034861,1
2022/03/10 07:40:00,100.645861,1
2022/03/10 07:42:00,104.585134,1
2022/03/10 07:44:00,111.150588,1
2022/03/10 07:46:00,114.761588,1
2022/03/10 07:48:00,121.327043,1
2022/03/10 07:50:00,128.22077,1
2022/03/10 07:52:00,136.755861,1
2022/03/10 07:54:00,142.66477,1
2022/03/10 07:56:00,145.290951,1
2022/03/10 07:58:00,147.58886,1
2022/03/10 08:00:00,149.886769,1
2022/03/10 08:02:00,156.780497,1
2022/03/10 08:04:00,162.361133,1
2022/03/10 08:06:00,164.987315,1
2022/03/10 08:08:00,173.850678,1
2022/03/10 08:10:00,178.118223,1
2022/03/10 08:12:00,182.057496,1
2022/03/10 08:14:00,186.653314,1
2022/03/10 08:16:00,192.890496,1
2022/03/10 08:18:00,199.127678,1
2022/03/10 08:20:00,200.112496,1
2022/03/10 08:22:00,202.082132,1
2022/03/10 08:24:00,212.258586,1
2022/03/10 08:26:00,218.167495,1
2022/03/10 08:28:00,225.389495,1
2022/03/10 08:30:00,242.459677,1
2022/03/10 08:32:00,182.714041,1
2022/03/10 08:34:00,198.142859,1
2022/03/10 08:36:00,259.529858,1
2022/03/10 08:38:00,194.860132,1
2022/03/10 08:40:00,219.152314,1
2022/03/10 08:42:00,279.882767,1
2022/03/10 08:44:00,102.615498,1
2022/03/10 08:46:00,101.630679,1
2022/03/10 08:48:00,81.277771,1
2022/03/10 08:50:00,90.79768,1
2022/03/10 08:52:00,86.201862,1
2022/03/10 08:54:00,79.636407,1
2022/03/10 08:56:00,90.79768,1
2022/03/10 08:58:00,85.873589,1
2022/03/10 09:00:00,93.095589,1
