# Renewables.ninja Solar PV (Point API) - 53.381, -1.486 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.381"""," ""lon"": ""-1.486"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/01/01 00:00,01/01/2015 00:00,0,0,0,6.56,0,,,,,,,,,,,,,
2015/01/01 01:00,01/01/2015 01:00,0,0,0,6.633,0,,,,,,,,,,,,,
2015/01/01 02:00,01/01/2015 02:00,0,0,0,6.682,0,,,,,,,,,,,,,
2015/01/01 03:00,01/01/2015 03:00,0,0,0,6.957,0,,,,,,,,,,,,,
2015/01/01 04:00,01/01/2015 04:00,0,0,0,7.164,0,,,,,,,,,,,,,
2015/01/01 05:00,01/01/2015 05:00,0,0,0,7.463,0,,,,,,,,,,,,,
2015/01/01 06:00,01/01/2015 06:00,0,0,0,7.915,0,,,,,,,,,,,,,
2015/01/01 07:00,01/01/2015 07:00,0,0,0,8.445,0,,,,,,,,,,,,,
2015/01/01 08:00,01/01/2015 08:00,0,0,0,8.84,0,,,,,,,,,,,,,
2015/01/01 09:00,01/01/2015 09:00,0.003,0,0.012,9.139,0,,,,,,,,,,,,,
2015/01/01 10:00,01/01/2015 10:00,0.028,0.002,0.042,9.741,0,,,,,,,,,,,,,
2015/01/01 11:00,01/01/2015 11:00,0.061,0.008,0.074,10.391,0,,,,,,,,,,,,,
2015/01/01 12:00,01/01/2015 12:00,0.083,0.017,0.089,10.896,0,,,,,,,,,,,,,
2015/01/01 13:00,01/01/2015 13:00,0.057,0.007,0.071,11.116,0,,,,,,,,,,,,,
2015/01/01 14:00,01/01/2015 14:00,0.03,0.003,0.044,11.327,0,,,,,,,,,,,,,
2015/01/01 15:00,01/01/2015 15:00,0.002,0,0.009,11.525,0,,,,,,,,,,,,,
2015/01/01 16:00,01/01/2015 16:00,0,0,0,11.747,0,,,,,,,,,,,,,
2015/01/01 17:00,01/01/2015 17:00,0,0,0,11.888,0,,,,,,,,,,,,,
2015/01/01 18:00,01/01/2015 18:00,0,0,0,11.955,0,,,,,,,,,,,,,
2015/01/01 19:00,01/01/2015 19:00,0,0,0,12.141,0,,,,,,,,,,,,,
2015/01/01 20:00,01/01/2015 20:00,0,0,0,12.329,0,,,,,,,,,,,,,
2015/01/01 21:00,01/01/2015 21:00,0,0,0,12.531,0,,,,,,,,,,,,,
2015/01/01 22:00,01/01/2015 22:00,0,0,0,12.831,0,,,,,,,,,,,,,
2015/01/01 23:00,01/01/2015 23:00,0,0,0,12.927,0,,,,,,,,,,,,,
2015/01/02 00:00,02/01/2015 00:00,0,0,0,11.74,0,,,,,,,,,,,,,
2015/01/02 01:00,02/01/2015 01:00,0,0,0,9.393,0,,,,,,,,,,,,,
2015/01/02 02:00,02/01/2015 02:00,0,0,0,7.715,0,,,,,,,,,,,,,
2015/01/02 03:00,02/01/2015 03:00,0,0,0,6.656,0,,,,,,,,,,,,,
2015/01/02 04:00,02/01/2015 04:00,0,0,0,5.805,0,,,,,,,,,,,,,
2015/01/02 05:00,02/01/2015 05:00,0,0,0,5.224,0,,,,,,,,,,,,,
2015/01/02 06:00,02/01/2015 06:00,0,0,0,4.85,0,,,,,,,,,,,,,
2015/01/02 07:00,02/01/2015 07:00,0,0,0,4.666,0,,,,,,,,,,,,,
2015/01/02 08:00,02/01/2015 08:00,0,0,0,4.604,0,,,,,,,,,,,,,
2015/01/02 09:00,02/01/2015 09:00,0.091,0.086,0.026,5.031,0,,,,,,,,,,,,,
2015/01/02 10:00,02/01/2015 10:00,0.297,0.274,0.055,5.786,0,,,,,,,,,,,,,
2015/01/02 11:00,02/01/2015 11:00,0.408,0.377,0.074,6.386,0,,,,,,,,,,,,,
2015/01/02 12:00,02/01/2015 12:00,0.432,0.393,0.085,6.583,0,,,,,,,,,,,,,
2015/01/02 13:00,02/01/2015 13:00,0.398,0.357,0.083,6.419,0,,,,,,,,,,,,,
2015/01/02 14:00,02/01/2015 14:00,0.297,0.261,0.067,5.917,0,,,,,,,,,,,,,
2015/01/02 15:00,02/01/2015 15:00,0.081,0.07,0.031,4.789,0,,,,,,,,,,,,,
2015/01/02 16:00,02/01/2015 16:00,0,0,0,3.592,0,,,,,,,,,,,,,
2015/01/02 17:00,02/01/2015 17:00,0,0,0,2.693,0,,,,,,,,,,,,,
2015/01/02 18:00,02/01/2015 18:00,0,0,0,2.038,0,,,,,,,,,,,,,
2015/01/02 19:00,02/01/2015 19:00,0,0,0,1.987,0,,,,,,,,,,,,,
2015/01/02 20:00,02/01/2015 20:00,0,0,0,1.863,0,,,,,,,,,,,,,
2015/01/02 21:00,02/01/2015 21:00,0,0,0,2.039,0,,,,,,,,,,,,,
2015/01/02 22:00,02/01/2015 22:00,0,0,0,2.181,0,,,,,,,,,,,,,
2015/01/02 23:00,02/01/2015 23:00,0,0,0,2.306,0,,,,,,,,,,,,,
2015/01/03 00:00,03/01/2015 00:00,0,0,0,2.379,0,,,,,,,,,,,,,
2015/01/03 01:00,03/01/2015 01:00,0,0,0,2.421,0,,,,,,,,,,,,,
2015/01/03 02:00,03/01/2015 02:00,0,0,0,2.495,0,,,,,,,,,,,,,
2015/01/03 03:00,03/01/2015 03:00,0,0,0,2.518,0,,,,,,,,,,,,,
2015/01/03 04:00,03/01/2015 04:00,0,0,0,2.494,0,,,,,,,,,,,,,
2015/01/03 05:00,03/01/2015 05:00,0,0,0,2.394,0,,,,,,,,,,,,,
2015/01/03 06:00,03/01/2015 06:00,0,0,0,2.234,0,,,,,,,,,,,,,
2015/01/03 07:00,03/01/2015 07:00,0,0,0,2.021,0,,,,,,,,,,,,,
2015/01/03 08:00,03/01/2015 08:00,0,0,0,1.711,0,,,,,,,,,,,,,
2015/01/03 09:00,03/01/2015 09:00,0.015,0.016,0.011,1.807,0,,,,,,,,,,,,,
2015/01/03 10:00,03/01/2015 10:00,0.015,0,0.028,2.186,0,,,,,,,,,,,,,
2015/01/03 11:00,03/01/2015 11:00,0.088,0.048,0.06,2.296,0,,,,,,,,,,,,,
2015/01/03 12:00,03/01/2015 12:00,0.038,0.002,0.053,1.941,0,,,,,,,,,,,,,
2015/01/03 13:00,03/01/2015 13:00,0.088,0.031,0.077,2.412,0,,,,,,,,,,,,,
2015/01/03 14:00,03/01/2015 14:00,0.169,0.119,0.073,2.844,0,,,,,,,,,,,,,
2015/01/03 15:00,03/01/2015 15:00,0.075,0.062,0.032,1.393,0,,,,,,,,,,,,,
2015/01/03 16:00,03/01/2015 16:00,0,0,0,0.566,0,,,,,,,,,,,,,
2015/01/03 17:00,03/01/2015 17:00,0,0,0,0.504,0,,,,,,,,,,,,,
2015/01/03 18:00,03/01/2015 18:00,0,0,0,0.123,0,,,,,,,,,,,,,
2015/01/03 19:00,03/01/2015 19:00,0,0,0,-0.597,0,,,,,,,,,,,,,
2015/01/03 20:00,03/01/2015 20:00,0,0,0,-1.37,0,,,,,,,,,,,,,
2015/01/03 21:00,03/01/2015 21:00,0,0,0,-2.078,0,,,,,,,,,,,,,
2015/01/03 22:00,03/01/2015 22:00,0,0,0,-2.597,0,,,,,,,,,,,,,
2015/01/03 23:00,03/01/2015 23:00,0,0,0,-2.833,0,,,,,,,,,,,,,
2015/01/04 00:00,04/01/2015 00:00,0,0,0,-2.865,0,,,,,,,,,,,,,
2015/01/04 01:00,04/01/2015 01:00,0,0,0,-2.886,0,,,,,,,,,,,,,
2015/01/04 02:00,04/01/2015 02:00,0,0,0,-2.868,0,,,,,,,,,,,,,
2015/01/04 03:00,04/01/2015 03:00,0,0,0,-2.825,0,,,,,,,,,,,,,
2015/01/04 04:00,04/01/2015 04:00,0,0,0,-2.753,0,,,,,,,,,,,,,
2015/01/04 05:00,04/01/2015 05:00,0,0,0,-2.623,0,,,,,,,,,,,,,
2015/01/04 06:00,04/01/2015 06:00,0,0,0,-2.506,0,,,,,,,,,,,,,
2015/01/04 07:00,04/01/2015 07:00,0,0,0,-2.49,0,,,,,,,,,,,,,
2015/01/04 08:00,04/01/2015 08:00,0,0,0,-2.344,0,,,,,,,,,,,,,
2015/01/04 09:00,04/01/2015 09:00,0.111,0.105,0.026,-0.327,0,,,,,,,,,,,,,
2015/01/04 10:00,04/01/2015 10:00,0.361,0.345,0.046,1.652,0,,,,,,,,,,,,,
2015/01/04 11:00,04/01/2015 11:00,0.479,0.459,0.062,2.518,0,,,,,,,,,,,,,
2015/01/04 12:00,04/01/2015 12:00,0.525,0.507,0.069,3.076,0,,,,,,,,,,,,,
2015/01/04 13:00,04/01/2015 13:00,0.446,0.408,0.078,3.083,0,,,,,,,,,,,,,
2015/01/04 14:00,04/01/2015 14:00,0.35,0.314,0.065,1.795,0,,,,,,,,,,,,,
2015/01/04 15:00,04/01/2015 15:00,0.123,0.108,0.034,-0.775,0,,,,,,,,,,,,,
2015/01/04 16:00,04/01/2015 16:00,0,0,0,-1.271,0,,,,,,,,,,,,,
2015/01/04 17:00,04/01/2015 17:00,0,0,0,-0.66,0,,,,,,,,,,,,,
2015/01/04 18:00,04/01/2015 18:00,0,0,0,-0.485,0,,,,,,,,,,,,,
2015/01/04 19:00,04/01/2015 19:00,0,0,0,-0.414,0,,,,,,,,,,,,,
2015/01/04 20:00,04/01/2015 20:00,0,0,0,-0.131,0,,,,,,,,,,,,,
2015/01/04 21:00,04/01/2015 21:00,0,0,0,0.412,0,,,,,,,,,,,,,
2015/01/04 22:00,04/01/2015 22:00,0,0,0,0.808,0,,,,,,,,,,,,,
2015/01/04 23:00,04/01/2015 23:00,0,0,0,0.943,0,,,,,,,,,,,,,
2015/01/05 00:00,05/01/2015 00:00,0,0,0,1.101,0,,,,,,,,,,,,,
2015/01/05 01:00,05/01/2015 01:00,0,0,0,1.506,0,,,,,,,,,,,,,
2015/01/05 02:00,05/01/2015 02:00,0,0,0,1.729,0,,,,,,,,,,,,,
2015/01/05 03:00,05/01/2015 03:00,0,0,0,1.929,0,,,,,,,,,,,,,
2015/01/05 04:00,05/01/2015 04:00,0,0,0,2.131,0,,,,,,,,,,,,,
2015/01/05 05:00,05/01/2015 05:00,0,0,0,2.426,0,,,,,,,,,,,,,
2015/01/05 06:00,05/01/2015 06:00,0,0,0,2.794,0,,,,,,,,,,,,,
2015/01/05 07:00,05/01/2015 07:00,0,0,0,3.11,0,,,,,,,,,,,,,
2015/01/05 08:00,05/01/2015 08:00,0,0,0,3.319,0,,,,,,,,,,,,,
2015/01/05 09:00,05/01/2015 09:00,0.07,0.063,0.027,3.735,0,,,,,,,,,,,,,
2015/01/05 10:00,05/01/2015 10:00,0.22,0.183,0.062,4.437,0,,,,,,,,,,,,,
2015/01/05 11:00,05/01/2015 11:00,0.303,0.244,0.09,5.295,0,,,,,,,,,,,,,
2015/01/05 12:00,05/01/2015 12:00,0.392,0.34,0.092,5.914,0,,,,,,,,,,,,,
2015/01/05 13:00,05/01/2015 13:00,0.371,0.321,0.089,6.33,0,,,,,,,,,,,,,
2015/01/05 14:00,05/01/2015 14:00,0.206,0.162,0.071,6.497,0,,,,,,,,,,,,,
2015/01/05 15:00,05/01/2015 15:00,0.004,0.001,0.012,6.536,0,,,,,,,,,,,,,
2015/01/05 16:00,05/01/2015 16:00,0,0,0,6.631,0,,,,,,,,,,,,,
2015/01/05 17:00,05/01/2015 17:00,0,0,0,6.784,0,,,,,,,,,,,,,
2015/01/05 18:00,05/01/2015 18:00,0,0,0,6.77,0,,,,,,,,,,,,,
2015/01/05 19:00,05/01/2015 19:00,0,0,0,6.583,0,,,,,,,,,,,,,
2015/01/05 20:00,05/01/2015 20:00,0,0,0,6.416,0,,,,,,,,,,,,,
2015/01/05 21:00,05/01/2015 21:00,0,0,0,6.256,0,,,,,,,,,,,,,
2015/01/05 22:00,05/01/2015 22:00,0,0,0,6.043,0,,,,,,,,,,,,,
2015/01/05 23:00,05/01/2015 23:00,0,0,0,5.898,0,,,,,,,,,,,,,
2015/01/06 00:00,06/01/2015 00:00,0,0,0,5.814,0,,,,,,,,,,,,,
2015/01/06 01:00,06/01/2015 01:00,0,0,0,5.778,0,,,,,,,,,,,,,
2015/01/06 02:00,06/01/2015 02:00,0,0,0,5.876,0,,,,,,,,,,,,,
2015/01/06 03:00,06/01/2015 03:00,0,0,0,6.07,0,,,,,,,,,,,,,
2015/01/06 04:00,06/01/2015 04:00,0,0,0,6.448,0,,,,,,,,,,,,,
2015/01/06 05:00,06/01/2015 05:00,0,0,0,6.744,0,,,,,,,,,,,,,
2015/01/06 06:00,06/01/2015 06:00,0,0,0,7.197,0,,,,,,,,,,,,,
2015/01/06 07:00,06/01/2015 07:00,0,0,0,7.447,0,,,,,,,,,,,,,
2015/01/06 08:00,06/01/2015 08:00,0,0,0,7.601,0,,,,,,,,,,,,,
2015/01/06 09:00,06/01/2015 09:00,0.065,0.064,0.022,7.817,0,,,,,,,,,,,,,
2015/01/06 10:00,06/01/2015 10:00,0.017,0.004,0.027,7.501,0,,,,,,,,,,,,,
2015/01/06 11:00,06/01/2015 11:00,0.031,0.001,0.047,6.476,0,,,,,,,,,,,,,
2015/01/06 12:00,06/01/2015 12:00,0.241,0.184,0.085,6.099,0,,,,,,,,,,,,,
2015/01/06 13:00,06/01/2015 13:00,0.361,0.308,0.091,6.032,0,,,,,,,,,,,,,
2015/01/06 14:00,06/01/2015 14:00,0.299,0.26,0.07,5.652,0,,,,,,,,,,,,,
2015/01/06 15:00,06/01/2015 15:00,0.114,0.101,0.035,4.736,0,,,,,,,,,,,,,
2015/01/06 16:00,06/01/2015 16:00,0,0,0,3.364,0,,,,,,,,,,,,,
2015/01/06 17:00,06/01/2015 17:00,0,0,0,2.006,0,,,,,,,,,,,,,
2015/01/06 18:00,06/01/2015 18:00,0,0,0,1.559,0,,,,,,,,,,,,,
2015/01/06 19:00,06/01/2015 19:00,0,0,0,1.746,0,,,,,,,,,,,,,
2015/01/06 20:00,06/01/2015 20:00,0,0,0,1.897,0,,,,,,,,,,,,,
2015/01/06 21:00,06/01/2015 21:00,0,0,0,2.09,0,,,,,,,,,,,,,
2015/01/06 22:00,06/01/2015 22:00,0,0,0,2.201,0,,,,,,,,,,,,,
2015/01/06 23:00,06/01/2015 23:00,0,0,0,2.07,0,,,,,,,,,,,,,
2015/01/07 00:00,07/01/2015 00:00,0,0,0,1.642,0,,,,,,,,,,,,,
2015/01/07 01:00,07/01/2015 01:00,0,0,0,1.141,0,,,,,,,,,,,,,
2015/01/07 02:00,07/01/2015 02:00,0,0,0,1.368,0,,,,,,,,,,,,,
2015/01/07 03:00,07/01/2015 03:00,0,0,0,1.678,0,,,,,,,,,,,,,
2015/01/07 04:00,07/01/2015 04:00,0,0,0,2.105,0,,,,,,,,,,,,,
2015/01/07 05:00,07/01/2015 05:00,0,0,0,2.432,0,,,,,,,,,,,,,
2015/01/07 06:00,07/01/2015 06:00,0,0,0,2.567,0,,,,,,,,,,,,,
2015/01/07 07:00,07/01/2015 07:00,0,0,0,2.742,0,,,,,,,,,,,,,
2015/01/07 08:00,07/01/2015 08:00,0,0,0,2.979,0,,,,,,,,,,,,,
2015/01/07 09:00,07/01/2015 09:00,0.003,0,0.012,3.538,0,,,,,,,,,,,,,
2015/01/07 10:00,07/01/2015 10:00,0.013,0,0.026,4.256,0,,,,,,,,,,,,,
2015/01/07 11:00,07/01/2015 11:00,0.038,0.001,0.055,5.081,0,,,,,,,,,,,,,
2015/01/07 12:00,07/01/2015 12:00,0.051,0.003,0.067,5.886,0,,,,,,,,,,,,,
2015/01/07 13:00,07/01/2015 13:00,0.026,0.002,0.041,6.804,0,,,,,,,,,,,,,
2015/01/07 14:00,07/01/2015 14:00,0.03,0.002,0.045,7.297,0,,,,,,,,,,,,,
2015/01/07 15:00,07/01/2015 15:00,0.005,0,0.014,7.353,0,,,,,,,,,,,,,
2015/01/07 16:00,07/01/2015 16:00,0,0,0,7.427,0,,,,,,,,,,,,,
2015/01/07 17:00,07/01/2015 17:00,0,0,0,7.661,0,,,,,,,,,,,,,
2015/01/07 18:00,07/01/2015 18:00,0,0,0,8.063,0,,,,,,,,,,,,,
2015/01/07 19:00,07/01/2015 19:00,0,0,0,8.636,0,,,,,,,,,,,,,
2015/01/07 20:00,07/01/2015 20:00,0,0,0,9.21,0,,,,,,,,,,,,,
2015/01/07 21:00,07/01/2015 21:00,0,0,0,9.72,0,,,,,,,,,,,,,
2015/01/07 22:00,07/01/2015 22:00,0,0,0,10.113,0,,,,,,,,,,,,,
2015/01/07 23:00,07/01/2015 23:00,0,0,0,10.118,0,,,,,,,,,,,,,
2015/01/08 00:00,08/01/2015 00:00,0,0,0,9.621,0,,,,,,,,,,,,,
2015/01/08 01:00,08/01/2015 01:00,0,0,0,8.818,0,,,,,,,,,,,,,
2015/01/08 02:00,08/01/2015 02:00,0,0,0,7.935,0,,,,,,,,,,,,,
2015/01/08 03:00,08/01/2015 03:00,0,0,0,7.246,0,,,,,,,,,,,,,
2015/01/08 04:00,08/01/2015 04:00,0,0,0,6.953,0,,,,,,,,,,,,,
2015/01/08 05:00,08/01/2015 05:00,0,0,0,6.466,0,,,,,,,,,,,,,
2015/01/08 06:00,08/01/2015 06:00,0,0,0,5.798,0,,,,,,,,,,,,,
2015/01/08 07:00,08/01/2015 07:00,0,0,0,5.775,0,,,,,,,,,,,,,
2015/01/08 08:00,08/01/2015 08:00,0,0,0,5.868,0,,,,,,,,,,,,,
2015/01/08 09:00,08/01/2015 09:00,0.01,0.002,0.02,5.967,0,,,,,,,,,,,,,
2015/01/08 10:00,08/01/2015 10:00,0.06,0.018,0.062,6.327,0,,,,,,,,,,,,,
2015/01/08 11:00,08/01/2015 11:00,0.253,0.188,0.094,7.069,0,,,,,,,,,,,,,
2015/01/08 12:00,08/01/2015 12:00,0.514,0.503,0.073,7.595,0,,,,,,,,,,,,,
2015/01/08 13:00,08/01/2015 13:00,0.242,0.2,0.072,7.482,0,,,,,,,,,,,,,
2015/01/08 14:00,08/01/2015 14:00,0.31,0.276,0.067,6.79,0,,,,,,,,,,,,,
2015/01/08 15:00,08/01/2015 15:00,0.11,0.095,0.037,5.113,0,,,,,,,,,,,,,
2015/01/08 16:00,08/01/2015 16:00,0,0,0,3.576,0,,,,,,,,,,,,,
2015/01/08 17:00,08/01/2015 17:00,0,0,0,3.362,0,,,,,,,,,,,,,
2015/01/08 18:00,08/01/2015 18:00,0,0,0,3.438,0,,,,,,,,,,,,,
2015/01/08 19:00,08/01/2015 19:00,0,0,0,3.558,0,,,,,,,,,,,,,
2015/01/08 20:00,08/01/2015 20:00,0,0,0,3.684,0,,,,,,,,,,,,,
2015/01/08 21:00,08/01/2015 21:00,0,0,0,3.904,0,,,,,,,,,,,,,
2015/01/08 22:00,08/01/2015 22:00,0,0,0,4.263,0,,,,,,,,,,,,,
2015/01/08 23:00,08/01/2015 23:00,0,0,0,4.716,0,,,,,,,,,,,,,
2015/01/09 00:00,09/01/2015 00:00,0,0,0,5.57,0,,,,,,,,,,,,,
2015/01/09 01:00,09/01/2015 01:00,0,0,0,6.857,0,,,,,,,,,,,,,
2015/01/09 02:00,09/01/2015 02:00,0,0,0,8.4,0,,,,,,,,,,,,,
2015/01/09 03:00,09/01/2015 03:00,0,0,0,9.685,0,,,,,,,,,,,,,
2015/01/09 04:00,09/01/2015 04:00,0,0,0,10.328,0,,,,,,,,,,,,,
2015/01/09 05:00,09/01/2015 05:00,0,0,0,9.962,0,,,,,,,,,,,,,
2015/01/09 06:00,09/01/2015 06:00,0,0,0,8.8,0,,,,,,,,,,,,,
2015/01/09 07:00,09/01/2015 07:00,0,0,0,7.802,0,,,,,,,,,,,,,
2015/01/09 08:00,09/01/2015 08:00,0,0,0,7.291,0,,,,,,,,,,,,,
2015/01/09 09:00,09/01/2015 09:00,0.184,0.192,0.019,7.503,0,,,,,,,,,,,,,
2015/01/09 10:00,09/01/2015 10:00,0.322,0.308,0.051,8.144,0,,,,,,,,,,,,,
2015/01/09 11:00,09/01/2015 11:00,0.239,0.18,0.091,8.688,0,,,,,,,,,,,,,
2015/01/09 12:00,09/01/2015 12:00,0.173,0.115,0.085,9.004,0,,,,,,,,,,,,,
2015/01/09 13:00,09/01/2015 13:00,0.094,0.04,0.078,9.625,0,,,,,,,,,,,,,
2015/01/09 14:00,09/01/2015 14:00,0.087,0.04,0.071,10.251,0,,,,,,,,,,,,,
2015/01/09 15:00,09/01/2015 15:00,0.02,0.011,0.025,11.76,0,,,,,,,,,,,,,
2015/01/09 16:00,09/01/2015 16:00,0,0,0,13.472,0,,,,,,,,,,,,,
2015/01/09 17:00,09/01/2015 17:00,0,0,0,14.102,0,,,,,,,,,,,,,
2015/01/09 18:00,09/01/2015 18:00,0,0,0,14.123,0,,,,,,,,,,,,,
2015/01/09 19:00,09/01/2015 19:00,0,0,0,13.975,0,,,,,,,,,,,,,
2015/01/09 20:00,09/01/2015 20:00,0,0,0,13.817,0,,,,,,,,,,,,,
2015/01/09 21:00,09/01/2015 21:00,0,0,0,13.609,0,,,,,,,,,,,,,
2015/01/09 22:00,09/01/2015 22:00,0,0,0,13.209,0,,,,,,,,,,,,,
2015/01/09 23:00,09/01/2015 23:00,0,0,0,12.827,0,,,,,,,,,,,,,
2015/01/10 00:00,10/01/2015 00:00,0,0,0,12.61,0,,,,,,,,,,,,,
2015/01/10 01:00,10/01/2015 01:00,0,0,0,12.364,0,,,,,,,,,,,,,
2015/01/10 02:00,10/01/2015 02:00,0,0,0,12.094,0,,,,,,,,,,,,,
2015/01/10 03:00,10/01/2015 03:00,0,0,0,12.013,0,,,,,,,,,,,,,
2015/01/10 04:00,10/01/2015 04:00,0,0,0,12.198,0,,,,,,,,,,,,,
2015/01/10 05:00,10/01/2015 05:00,0,0,0,12.554,0,,,,,,,,,,,,,
2015/01/10 06:00,10/01/2015 06:00,0,0,0,12.888,0,,,,,,,,,,,,,
2015/01/10 07:00,10/01/2015 07:00,0,0,0,11.703,0,,,,,,,,,,,,,
2015/01/10 08:00,10/01/2015 08:00,0,0,0,7.916,0,,,,,,,,,,,,,
2015/01/10 09:00,10/01/2015 09:00,0.094,0.093,0.022,6.738,0,,,,,,,,,,,,,
2015/01/10 10:00,10/01/2015 10:00,0.222,0.197,0.052,5.896,0,,,,,,,,,,,,,
2015/01/10 11:00,10/01/2015 11:00,0.353,0.311,0.077,5.127,0,,,,,,,,,,,,,
2015/01/10 12:00,10/01/2015 12:00,0.497,0.469,0.08,5.06,0,,,,,,,,,,,,,
2015/01/10 13:00,10/01/2015 13:00,0.362,0.3,0.097,5.077,0,,,,,,,,,,,,,
2015/01/10 14:00,10/01/2015 14:00,0.166,0.11,0.08,4.784,0,,,,,,,,,,,,,
2015/01/10 15:00,10/01/2015 15:00,0.111,0.094,0.038,4.093,0,,,,,,,,,,,,,
2015/01/10 16:00,10/01/2015 16:00,0,0,0,3.482,0,,,,,,,,,,,,,
2015/01/10 17:00,10/01/2015 17:00,0,0,0,3.251,0,,,,,,,,,,,,,
2015/01/10 18:00,10/01/2015 18:00,0,0,0,3.112,0,,,,,,,,,,,,,
2015/01/10 19:00,10/01/2015 19:00,0,0,0,3.026,0,,,,,,,,,,,,,
2015/01/10 20:00,10/01/2015 20:00,0,0,0,2.921,0,,,,,,,,,,,,,
2015/01/10 21:00,10/01/2015 21:00,0,0,0,2.806,0,,,,,,,,,,,,,
2015/01/10 22:00,10/01/2015 22:00,0,0,0,2.878,0,,,,,,,,,,,,,
2015/01/10 23:00,10/01/2015 23:00,0,0,0,2.88,0,,,,,,,,,,,,,
2015/01/11 00:00,11/01/2015 00:00,0,0,0,2.738,0,,,,,,,,,,,,,
2015/01/11 01:00,11/01/2015 01:00,0,0,0,2.558,0,,,,,,,,,,,,,
2015/01/11 02:00,11/01/2015 02:00,0,0,0,2.496,0,,,,,,,,,,,,,
2015/01/11 03:00,11/01/2015 03:00,0,0,0,2.575,0,,,,,,,,,,,,,
2015/01/11 04:00,11/01/2015 04:00,0,0,0,2.732,0,,,,,,,,,,,,,
2015/01/11 05:00,11/01/2015 05:00,0,0,0,2.884,0,,,,,,,,,,,,,
2015/01/11 06:00,11/01/2015 06:00,0,0,0,3.016,0,,,,,,,,,,,,,
2015/01/11 07:00,11/01/2015 07:00,0,0,0,3.204,0,,,,,,,,,,,,,
2015/01/11 08:00,11/01/2015 08:00,0,0,0,3.392,0,,,,,,,,,,,,,
2015/01/11 09:00,11/01/2015 09:00,0.088,0.083,0.025,4.18,0,,,,,,,,,,,,,
2015/01/11 10:00,11/01/2015 10:00,0.164,0.124,0.065,5.183,0,,,,,,,,,,,,,
2015/01/11 11:00,11/01/2015 11:00,0.128,0.056,0.096,6.025,0,,,,,,,,,,,,,
2015/01/11 12:00,11/01/2015 12:00,0.312,0.235,0.11,6.293,0,,,,,,,,,,,,,
2015/01/11 13:00,11/01/2015 13:00,0.327,0.257,0.104,6.1,0,,,,,,,,,,,,,
2015/01/11 14:00,11/01/2015 14:00,0.175,0.117,0.084,5.884,0,,,,,,,,,,,,,
2015/01/11 15:00,11/01/2015 15:00,0.02,0.006,0.029,5.752,0,,,,,,,,,,,,,
2015/01/11 16:00,11/01/2015 16:00,0,0,0.001,5.471,0,,,,,,,,,,,,,
2015/01/11 17:00,11/01/2015 17:00,0,0,0,5.231,0,,,,,,,,,,,,,
2015/01/11 18:00,11/01/2015 18:00,0,0,0,5.23,0,,,,,,,,,,,,,
2015/01/11 19:00,11/01/2015 19:00,0,0,0,5.496,0,,,,,,,,,,,,,
2015/01/11 20:00,11/01/2015 20:00,0,0,0,5.864,0,,,,,,,,,,,,,
2015/01/11 21:00,11/01/2015 21:00,0,0,0,6.184,0,,,,,,,,,,,,,
2015/01/11 22:00,11/01/2015 22:00,0,0,0,6.444,0,,,,,,,,,,,,,
2015/01/11 23:00,11/01/2015 23:00,0,0,0,6.71,0,,,,,,,,,,,,,
2015/01/12 00:00,12/01/2015 00:00,0,0,0,7.014,0,,,,,,,,,,,,,
2015/01/12 01:00,12/01/2015 01:00,0,0,0,7.27,0,,,,,,,,,,,,,
2015/01/12 02:00,12/01/2015 02:00,0,0,0,7.424,0,,,,,,,,,,,,,
2015/01/12 03:00,12/01/2015 03:00,0,0,0,7.611,0,,,,,,,,,,,,,
2015/01/12 04:00,12/01/2015 04:00,0,0,0,7.797,0,,,,,,,,,,,,,
2015/01/12 05:00,12/01/2015 05:00,0,0,0,8.196,0,,,,,,,,,,,,,
2015/01/12 06:00,12/01/2015 06:00,0,0,0,8.592,0,,,,,,,,,,,,,
2015/01/12 07:00,12/01/2015 07:00,0,0,0,9.07,0,,,,,,,,,,,,,
2015/01/12 08:00,12/01/2015 08:00,0,0,0,9.453,0,,,,,,,,,,,,,
2015/01/12 09:00,12/01/2015 09:00,0.02,0.013,0.023,9.875,0,,,,,,,,,,,,,
2015/01/12 10:00,12/01/2015 10:00,0.084,0.047,0.06,10.168,0,,,,,,,,,,,,,
